   0.0000000e+00	   9.4911373e-13	
   5.0000000e-05	   8.1922744e-13	
   1.0000000e-04	   9.1045227e-13	
   1.5000000e-04	   2.4379598e-13	
   2.0000000e-04	   4.0722081e-13	
   2.5000000e-04	   7.4421502e-13	
   3.0000000e-04	   1.0324984e-12	
   3.5000000e-04	   8.8544753e-13	
   4.0000000e-04	   8.3215233e-13	
   4.5000000e-04	   3.0267260e-13	
   5.0000000e-04	   6.0491889e-13	
   5.5000000e-04	   8.0016202e-13	
   6.0000000e-04	   6.2042082e-13	
   6.5000000e-04	   2.3146556e-13	
   7.0000000e-04	   4.8619182e-13	
   7.5000000e-04	   7.5726719e-13	
   8.0000000e-04	   7.3095740e-13	
   8.5000000e-04	   4.6805658e-13	
   9.0000000e-04	   7.4909263e-13	
   9.5000000e-04	   1.3639207e-12	
   1.0000000e-03	   1.2004959e-12	
   1.0500000e-03	   9.7554685e-13	
   1.1000000e-03	   9.2452288e-13	
   1.1500000e-03	   1.1010199e-12	
   1.2000000e-03	   1.0556951e-12	
   1.2500000e-03	   9.6729569e-13	
   1.3000000e-03	   5.0162457e-13	
   1.3500000e-03	   7.1247131e-13	
   1.4000000e-03	   5.9358307e-13	
   1.4500000e-03	   6.0852625e-13	
   1.5000000e-03	   4.6267010e-13	
   1.5500000e-03	   1.5013485e-12	
   1.6000000e-03	   1.0389834e-12	
   1.6500000e-03	   7.5528852e-13	
   1.7000000e-03	   2.6916013e-13	
   1.7500000e-03	   1.4025369e-13	
   1.8000000e-03	   1.1009119e-13	
   1.8500000e-03	   3.5895039e-13	
   1.9000000e-03	   1.7673406e-13	
   1.9500000e-03	   4.8043817e-13	
   2.0000000e-03	   6.2936949e-13	
   2.0500000e-03	   1.1340076e-12	
   2.1000000e-03	   1.0923810e-12	
   2.1500000e-03	   6.4386300e-13	
   2.2000000e-03	   8.2742840e-13	
   2.2500000e-03	   7.6347956e-13	
   2.3000000e-03	   8.2868608e-13	
   2.3500000e-03	   9.6083208e-13	
   2.4000000e-03	   8.8328444e-13	
   2.4500000e-03	   6.7200206e-13	
   2.5000000e-03	   3.5184496e-13	
   2.5500000e-03	   3.7043979e-13	
   2.6000000e-03	   6.5896420e-13	
   2.6500000e-03	   9.4723329e-13	
   2.7000000e-03	   5.4932935e-13	
   2.7500000e-03	   6.9004378e-13	
   2.8000000e-03	   4.5548851e-14	
   2.8500000e-03	  -2.0237837e-13	
   2.9000000e-03	   5.8566780e-13	
   2.9500000e-03	   8.2868608e-13	
   3.0000000e-03	   6.5596476e-13	
   3.0500000e-03	   6.6706406e-13	
   3.1000000e-03	   5.9056780e-13	
   3.1500000e-03	   4.9746502e-13	
   3.2000000e-03	   3.4543505e-13	
   3.2500000e-03	   5.6578527e-13	
   3.3000000e-03	   9.6005002e-13	
   3.3500000e-03	   1.0872155e-12	
   3.4000000e-03	   6.0484473e-13	
   3.4500000e-03	   4.0589277e-13	
   3.5000000e-03	   4.6984161e-13	
   3.5500000e-03	   8.0105844e-13	
   3.6000000e-03	   1.2301223e-12	
   3.6500000e-03	   7.9253504e-13	
   3.7000000e-03	   7.7670303e-13	
   3.7500000e-03	   7.0158246e-13	
   3.8000000e-03	   3.9872126e-13	
   3.8500000e-03	   6.1074540e-13	
   3.9000000e-03	   8.5491672e-13	
   3.9500000e-03	   1.2961041e-12	
   4.0000000e-03	   1.2311675e-12	
   4.0500000e-03	   1.1966281e-12	
   4.1000000e-03	   1.0332033e-12	
   4.1500000e-03	   1.0161612e-12	
   4.2000000e-03	   1.0822904e-12	
   4.2500000e-03	   9.6005002e-13	
   4.3000000e-03	   5.7036277e-13	
   4.3500000e-03	   8.2014690e-13	
   4.4000000e-03	   8.6293169e-13	
   4.4500000e-03	   1.0323903e-12	
   4.5000000e-03	   7.5842587e-13	
   4.5500000e-03	   1.1959604e-12	
   4.6000000e-03	   9.6019026e-13	
   4.6500000e-03	   9.0206792e-13	
   4.7000000e-03	   7.1214212e-13	
   4.7500000e-03	   1.1129032e-12	
   4.8000000e-03	   1.2479063e-12	
   4.8500000e-03	   1.9711197e-12	
   4.9000000e-03	   1.9774121e-12	
   4.9500000e-03	   1.5064357e-12	
   5.0000000e-03	   1.2471288e-12	
   5.0500000e-03	   1.1035527e-12	
   5.1000000e-03	   9.6225545e-13	
   5.1500000e-03	   9.3398596e-13	
   5.2000000e-03	   6.5935690e-13	
   5.2500000e-03	   8.5830887e-13	
   5.3000000e-03	   1.0821283e-12	
   5.3500000e-03	   1.2030287e-12	
   5.4000000e-03	   8.9745485e-13	
   5.4500000e-03	   1.1713837e-12	
   5.5000000e-03	   1.1178007e-12	
   5.5500000e-03	   8.0900694e-13	
   5.6000000e-03	   1.3721648e-12	
   5.6500000e-03	   1.7572520e-12	
   5.7000000e-03	   1.3082160e-12	
   5.7500000e-03	   1.0680795e-12	
   5.8000000e-03	   6.9850289e-13	
   5.8500000e-03	   6.0764035e-13	
   5.9000000e-03	   5.4369150e-13	
   5.9500000e-03	   1.0453812e-12	
   6.0000000e-03	   1.1389816e-12	
   6.0500000e-03	   1.1384678e-12	
   6.1000000e-03	   1.2753813e-12	
   6.1500000e-03	   1.3664535e-12	
   6.2000000e-03	   1.0901531e-12	
   6.2500000e-03	   9.4012786e-13	
   6.3000000e-03	   1.1675015e-12	
   6.3500000e-03	   9.5778485e-13	
   6.4000000e-03	   8.9003934e-13	
   6.4500000e-03	   1.5581919e-12	
   6.5000000e-03	   1.3306435e-12	
   6.5500000e-03	   1.2833515e-12	
   6.6000000e-03	   9.1176014e-13	
   6.6500000e-03	   1.1745665e-12	
   6.7000000e-03	   7.7106518e-13	
   6.7500000e-03	   2.3303126e-13	
   6.8000000e-03	   8.1010383e-13	
   6.8500000e-03	   1.1533279e-12	
   6.9000000e-03	   1.1529402e-12	
   6.9500000e-03	   1.4480593e-12	
   7.0000000e-03	   1.1153819e-12	
   7.0500000e-03	   9.2225771e-13	
   7.1000000e-03	   7.1990482e-13	
   7.1500000e-03	   1.1057977e-12	
   7.2000000e-03	   1.3956865e-12	
   7.2500000e-03	   1.1673934e-12	
   7.3000000e-03	   1.3214779e-12	
   7.3500000e-03	   1.0900467e-12	
   7.4000000e-03	   8.9109471e-13	
   7.4500000e-03	   5.3503577e-13	
   7.5000000e-03	   3.3608381e-13	
   7.5500000e-03	   3.4323152e-13	
   7.6000000e-03	   3.3068226e-13	
   7.6500000e-03	   2.7932311e-13	
   7.7000000e-03	   8.2790860e-13	
   7.7500000e-03	   7.9238146e-13	
   7.8000000e-03	   7.1747800e-13	
   7.8500000e-03	   1.1661074e-12	
   7.9000000e-03	   1.2348965e-12	
   7.9500000e-03	   1.1803843e-12	
   8.0000000e-03	   5.5337722e-13	
   8.0500000e-03	   1.1589828e-13	
   8.1000000e-03	   6.4165947e-13	
   8.1500000e-03	   3.2255210e-13	
   8.2000000e-03	   5.2588673e-13	
   8.2500000e-03	   6.8398195e-13	
   8.3000000e-03	   7.3751660e-13	
   8.3500000e-03	   6.2135193e-13	
   8.4000000e-03	   4.5700401e-13	
   8.4500000e-03	   5.2897660e-13	
   8.5000000e-03	   3.3687137e-13	
   8.5500000e-03	  -1.4207038e-13	
   8.6000000e-03	   5.0729321e-13	
   8.6500000e-03	   6.9924817e-13	
   8.7000000e-03	   9.5405584e-13	
   8.7500000e-03	   4.3560208e-13	
   8.8000000e-03	  -1.9592921e-13	
   8.8500000e-03	   6.0023167e-14	
   8.9000000e-03	   2.2247970e-13	
   8.9500000e-03	   6.9850289e-13	
   9.0000000e-03	   5.1615569e-13	
   9.0500000e-03	   5.5608426e-13	
   9.1000000e-03	   4.2108114e-13	
   9.1500000e-03	  -1.1364867e-13	
   9.2000000e-03	   1.3949085e-13	
   9.2500000e-03	   5.6349977e-13	
   9.3000000e-03	   8.4872560e-13	
   9.3500000e-03	   5.6048265e-13	
   9.4000000e-03	   2.9434528e-13	
   9.4500000e-03	   1.0041219e-12	
   9.5000000e-03	   1.1391250e-12	
   9.5500000e-03	   1.1129344e-12	
   9.6000000e-03	   1.1153819e-12	
   9.6500000e-03	   5.2171895e-13	
   9.7000000e-03	   4.8320722e-13	
   9.7500000e-03	   5.3856464e-13	
   9.8000000e-03	   4.0141371e-13	
   9.8500000e-03	   6.3326644e-13	
   9.9000000e-03	   5.9410463e-13	
   9.9500000e-03	   2.2436014e-13	
   1.0000000e-02	  -5.7341089e-13	
   1.0050000e-02	  -5.4856575e-13	
   1.0100000e-02	  -9.1094255e-13	
   1.0150000e-02	  -1.1123533e-12	
   1.0200000e-02	  -1.6356961e-12	
   1.0250000e-02	  -1.9165368e-12	
   1.0300000e-02	  -2.2716335e-12	
   1.0350000e-02	  -2.8604645e-12	
   1.0400000e-02	  -3.8275599e-12	
   1.0450000e-02	  -4.1749685e-12	
   1.0500000e-02	  -5.4346944e-12	
   1.0550000e-02	  -5.9392539e-12	
   1.0600000e-02	  -6.4058966e-12	
   1.0650000e-02	  -6.6910471e-12	
   1.0700000e-02	  -6.8309646e-12	
   1.0750000e-02	  -7.6196671e-12	
   1.0800000e-02	  -8.1864641e-12	
   1.0850000e-02	  -8.9709750e-12	
   1.0900000e-02	  -9.4756173e-12	
   1.0950000e-02	  -1.0222539e-11	
   1.1000000e-02	  -1.0561679e-11	
   1.1050000e-02	  -1.0507066e-11	
   1.1100000e-02	  -1.1283740e-11	
   1.1150000e-02	  -1.1206105e-11	
   1.1200000e-02	  -1.1720932e-11	
   1.1250000e-02	  -1.2066856e-11	
   1.1300000e-02	  -1.2524697e-11	
   1.1350000e-02	  -1.2603437e-11	
   1.1400000e-02	  -1.2673060e-11	
   1.1450000e-02	  -1.2239735e-11	
   1.1500000e-02	  -1.2551458e-11	
   1.1550000e-02	  -1.2837242e-11	
   1.1600000e-02	  -1.3220021e-11	
   1.1650000e-02	  -1.2936067e-11	
   1.1700000e-02	  -1.3205967e-11	
   1.1750000e-02	  -1.3106491e-11	
   1.1800000e-02	  -1.3306294e-11	
   1.1850000e-02	  -1.3553323e-11	
   1.1900000e-02	  -1.3248442e-11	
   1.1950000e-02	  -1.3122767e-11	
   1.2000000e-02	  -1.4034065e-11	
   1.2050000e-02	  -1.3774244e-11	
   1.2100000e-02	  -1.4278993e-11	
   1.2150000e-02	  -1.4051513e-11	
   1.2200000e-02	  -1.2673060e-11	
   1.2250000e-02	  -1.3081938e-11	
   1.2300000e-02	  -1.2766854e-11	
   1.2350000e-02	  -1.3491103e-11	
   1.2400000e-02	  -1.3626106e-11	
   1.2450000e-02	  -1.3458691e-11	
   1.2500000e-02	  -1.4314520e-11	
   1.2550000e-02	  -1.4258422e-11	
   1.2600000e-02	  -1.4357046e-11	
   1.2650000e-02	  -1.4758104e-11	
   1.2700000e-02	  -1.4556850e-11	
   1.2750000e-02	  -1.4577421e-11	
   1.2800000e-02	  -1.3824245e-11	
   1.2850000e-02	  -1.3778270e-11	
   1.2900000e-02	  -1.4747687e-11	
   1.2950000e-02	  -1.4342099e-11	
   1.3000000e-02	  -1.4265527e-11	
   1.3050000e-02	  -1.4365003e-11	
   1.3100000e-02	  -1.4063711e-11	
   1.3150000e-02	  -1.4841134e-11	
   1.3200000e-02	  -1.4247394e-11	
   1.3250000e-02	  -1.4834204e-11	
   1.3300000e-02	  -1.4691107e-11	
   1.3350000e-02	  -1.3903150e-11	
   1.3400000e-02	  -1.4436300e-11	
   1.3450000e-02	  -1.4591632e-11	
   1.3500000e-02	  -1.4460391e-11	
   1.3550000e-02	  -1.4301297e-11	
   1.3600000e-02	  -1.4599725e-11	
   1.3650000e-02	  -1.4694870e-11	
   1.3700000e-02	  -1.4805850e-11	
   1.3750000e-02	  -1.4576578e-11	
   1.3800000e-02	  -1.4268544e-11	
   1.3850000e-02	  -1.3810780e-11	
   1.3900000e-02	  -1.4330056e-11	
   1.3950000e-02	  -1.4218972e-11	
   1.4000000e-02	  -1.4293204e-11	
   1.4050000e-02	  -1.3951300e-11	
   1.4100000e-02	  -1.5130468e-11	
   1.4150000e-02	  -1.4666504e-11	
   1.4200000e-02	  -1.4528670e-11	
   1.4250000e-02	  -1.4429194e-11	
   1.4300000e-02	  -1.4350047e-11	
   1.4350000e-02	  -1.3292151e-11	
   1.4400000e-02	  -1.2742102e-11	
   1.4450000e-02	  -1.3348927e-11	
   1.4500000e-02	  -1.3576301e-11	
   1.4550000e-02	  -1.4030196e-11	
   1.4600000e-02	  -1.3908335e-11	
   1.4650000e-02	  -1.3675777e-11	
   1.4700000e-02	  -1.3370486e-11	
   1.4750000e-02	  -1.2762249e-11	
   1.4800000e-02	  -1.2263055e-11	
   1.4850000e-02	  -1.2598824e-11	
   1.4900000e-02	  -1.2866068e-11	
   1.4950000e-02	  -1.2159227e-11	
   1.5000000e-02	  -1.2996673e-11	
   1.5050000e-02	  -1.3573437e-11	
   1.5100000e-02	  -1.2332851e-11	
   1.5150000e-02	  -1.2077015e-11	
   1.5200000e-02	  -1.1615162e-11	
   1.5250000e-02	  -1.2503381e-11	
   1.5300000e-02	  -1.2695808e-11	
   1.5350000e-02	  -1.2397380e-11	
   1.5400000e-02	  -1.2780803e-11	
   1.5450000e-02	  -1.2586985e-11	
   1.5500000e-02	  -1.2393936e-11	
   1.5550000e-02	  -1.2089605e-11	
   1.5600000e-02	  -1.1990129e-11	
   1.5650000e-02	  -1.0761543e-11	
   1.5700000e-02	  -1.1217299e-11	
   1.5750000e-02	  -1.1103854e-11	
   1.5800000e-02	  -1.1201426e-11	
   1.5850000e-02	  -1.0987061e-11	
   1.5900000e-02	  -1.0569853e-11	
   1.5950000e-02	  -1.0704856e-11	
   1.6000000e-02	  -1.1103572e-11	
   1.6050000e-02	  -1.0292584e-11	
   1.6100000e-02	  -9.9941565e-12	
   1.6150000e-02	  -1.0129160e-11	
   1.6200000e-02	  -1.0039056e-11	
   1.6250000e-02	  -1.0259354e-11	
   1.6300000e-02	  -9.8957316e-12	
   1.6350000e-02	  -9.4694314e-12	
   1.6400000e-02	  -1.0357600e-11	
   1.6450000e-02	  -1.0381875e-11	
   1.6500000e-02	  -1.0445824e-11	
   1.6550000e-02	  -9.7565979e-12	
   1.6600000e-02	  -9.3059966e-12	
   1.6650000e-02	  -8.7832098e-12	
   1.6700000e-02	  -9.0442966e-12	
   1.6750000e-02	  -9.0643139e-12	
   1.6800000e-02	  -9.6473094e-12	
   1.6850000e-02	  -1.0478294e-11	
   1.6900000e-02	  -1.0155496e-11	
   1.6950000e-02	  -1.0144689e-11	
   1.7000000e-02	  -9.7251590e-12	
   1.7050000e-02	  -8.9648379e-12	
   1.7100000e-02	  -9.3559193e-12	
   1.7150000e-02	  -8.6807289e-12	
   1.7200000e-02	  -8.7019371e-12	
   1.7250000e-02	  -8.6623621e-12	
   1.7300000e-02	  -8.2333294e-12	
   1.7350000e-02	  -7.9998278e-12	
   1.7400000e-02	  -8.0098870e-12	
   1.7450000e-02	  -8.4096462e-12	
   1.7500000e-02	  -8.5299392e-12	
   1.7550000e-02	  -8.3601717e-12	
   1.7600000e-02	  -7.9589248e-12	
   1.7650000e-02	  -7.6261939e-12	
   1.7700000e-02	  -7.3975960e-12	
   1.7750000e-02	  -8.0482006e-12	
   1.7800000e-02	  -7.9623762e-12	
   1.7850000e-02	  -7.9338461e-12	
   1.7900000e-02	  -8.3568842e-12	
   1.7950000e-02	  -7.5906668e-12	
   1.8000000e-02	  -8.0110895e-12	
   1.8050000e-02	  -7.9874020e-12	
   1.8100000e-02	  -7.7600283e-12	
   1.8150000e-02	  -7.5966035e-12	
   1.8200000e-02	  -7.8040724e-12	
   1.8250000e-02	  -8.0838053e-12	
   1.8300000e-02	  -8.4420938e-12	
   1.8350000e-02	  -7.8606730e-12	
   1.8400000e-02	  -6.7847997e-12	
   1.8450000e-02	  -6.9114676e-12	
   1.8500000e-02	  -7.6362212e-12	
   1.8550000e-02	  -7.3337027e-12	
   1.8600000e-02	  -7.0352747e-12	
   1.8650000e-02	  -6.3694765e-12	
   1.8700000e-02	  -6.3288325e-12	
   1.8750000e-02	  -6.5917333e-12	
   1.8800000e-02	  -6.7114491e-12	
   1.8850000e-02	  -6.7723184e-12	
   1.8900000e-02	  -6.3146117e-12	
   1.8950000e-02	  -6.2934801e-12	
   1.9000000e-02	  -5.9216818e-12	
   1.9050000e-02	  -6.4099971e-12	
   1.9100000e-02	  -6.3033602e-12	
   1.9150000e-02	  -6.4466930e-12	
   1.9200000e-02	  -6.3645343e-12	
   1.9250000e-02	  -5.9026816e-12	
   1.9300000e-02	  -5.5430795e-12	
   1.9350000e-02	  -5.6253275e-12	
   1.9400000e-02	  -5.7248457e-12	
   1.9450000e-02	  -6.1573828e-12	
   1.9500000e-02	  -5.9928888e-12	
   1.9550000e-02	  -5.9585373e-12	
   1.9600000e-02	  -5.9806566e-12	
   1.9650000e-02	  -5.8172318e-12	
   1.9700000e-02	  -5.3909061e-12	
   1.9750000e-02	  -5.3522273e-12	
   1.9800000e-02	  -5.3402586e-12	
   1.9850000e-02	  -4.9221326e-12	
   1.9900000e-02	  -5.3909061e-12	
   1.9950000e-02	  -5.1832829e-12	
   2.0000000e-02	  -5.6780826e-12	
   2.0050000e-02	  -5.5848277e-12	
   2.0100000e-02	  -5.5172380e-12	
   2.0150000e-02	  -5.6522412e-12	
   2.0200000e-02	  -6.0138092e-12	
   2.0250000e-02	  -5.3840530e-12	
   2.0300000e-02	  -4.7587754e-12	
   2.0350000e-02	  -4.2376955e-12	
   2.0400000e-02	  -4.2224644e-12	
   2.0450000e-02	  -4.5950983e-12	
   2.0500000e-02	  -5.0203574e-12	
   2.0550000e-02	  -5.5542327e-12	
   2.0600000e-02	  -5.4730196e-12	
   2.0650000e-02	  -4.5786465e-12	
   2.0700000e-02	  -4.1545717e-12	
   2.0750000e-02	  -3.6422764e-12	
   2.0800000e-02	  -4.1325509e-12	
   2.0850000e-02	  -4.7919188e-12	
   2.0900000e-02	  -4.6255950e-12	
   2.0950000e-02	  -4.2685009e-12	
   2.1000000e-02	  -4.0398084e-12	
   2.1050000e-02	  -4.0834093e-12	
   2.1100000e-02	  -4.1189769e-12	
   2.1150000e-02	  -4.4723273e-12	
   2.1200000e-02	  -4.5362762e-12	
   2.1250000e-02	  -4.4443185e-12	
   2.1300000e-02	  -3.9008415e-12	
   2.1350000e-02	  -4.0179929e-12	
   2.1400000e-02	  -3.7195649e-12	
   2.1450000e-02	  -3.7203276e-12	
   2.1500000e-02	  -3.7791298e-12	
   2.1550000e-02	  -3.5079679e-12	
   2.1600000e-02	  -3.6949538e-12	
   2.1650000e-02	  -3.6429710e-12	
   2.1700000e-02	  -3.5020632e-12	
   2.1750000e-02	  -3.7403156e-12	
