0.00425	0.0087	0.00525	1.3907e-13	1.1435	1.8461e-11	0.90284	2.6695e-12	0.0118	0.0118
0.00295	0.0037	0.0014	9.4262e-14	1.2119	2.7437e-11	0.98913	1.6151e-12	0.0118	0.00435
0.00295	0.007	0.0047	1.2082e-13	1.2496	1.6044e-11	0.95441	1.5235e-12	0.0118	0.0118
0.00195	0.00675	0.00545	9.6006e-14	1.2245	1.2748e-11	0.92073	1.6403e-12	0.0118	0.0118
0.0034	0.0078	0.00515	1.6768e-13	1.22	2.2256e-11	0.97024	1.6864e-12	0.0118	0.0118
0.00255	0.00475	0.00275	1.1921e-13	1.34	1.5838e-11	0.88481	2.5324e-12	0.0118	0.0118
0.00175	0.00615	0.00525	5.3569e-14	1.2431	7.1088e-12	0.80563	1.5872e-12	0.0118	0.0118
0.0036	0.00605	0.00325	1.392e-13	1.2318	1.8492e-11	0.95285	1.7882e-12	0.0118	0.0118
0.00115	0.00425	0.00355	5.5468e-14	1.3658	7.373e-12	0.71493	2.1894e-12	0.0118	0.0118
0.00315	0.0047	0.0024	1.1465e-13	1.1787	2.5362e-11	0.98016	1.8798e-12	0.0118	0.0056
0.0028	0.00605	0.0037	1.2941e-13	1.3038	1.7193e-11	0.89684	2.5748e-12	0.0118	0.0118
